Order reference,uuid_brand,brand category,carrier,ts_submitted,Order amount,fg_stock_issues,fg_on_time,fg_reception_issues,Reception Issue
O_5H5P2HRF_353,1ed6b375-3b38-6280-82e2-567a60de2e1c,Beauty & Wellness,dpd,2024-02-09 14:09:42.000000 UTC,€214.92,FALSE,TRUE,FALSE,OK - No Reception Issue
O_8X39JAGH_712,1ed6b375-3b38-6280-82e2-567a60de2e1c,Beauty & Wellness,dpd,2024-03-12 09:35:02.000000 UTC,€117.18,FALSE,TRUE,FALSE,OK - No Reception Issue
O_XXC96KMV_157,1ed6b375-3b38-6280-82e2-567a60de2e1c,Beauty & Wellness,dpd,2024-05-14 09:19:30.000000 UTC,€198.91,FALSE,TRUE,FALSE,OK - No Reception Issue
O_26LEG1GA_813,1ed6b375-3b38-6280-82e2-567a60de2e1c,Beauty & Wellness,dpd,2024-08-20 08:29:21.000000 UTC,€148.18,FALSE,TRUE,FALSE,OK - No Reception Issue
O_WKFE9GZW_437,1ed6b375-3b38-6280-82e2-567a60de2e1c,Beauty & Wellness,dpd,2024-04-09 15:36:06.000000 UTC,€168.45,FALSE,TRUE,FALSE,OK - No Reception Issue
O_TR1XERV2_404,1ed6b375-3b38-6280-82e2-567a60de2e1c,Beauty & Wellness,dpd,2024-04-13 16:35:26.000000 UTC,€221.90,FALSE,TRUE,FALSE,OK - No Reception Issue
O_MWX2KMZY_676,1ed6b375-3b38-6280-82e2-567a60de2e1c,Beauty & Wellness,dpd,2024-06-25 21:33:20.000000 UTC,€224.28,FALSE,TRUE,TRUE,Missing
O_Q7P4H3CH_712,1ed6b375-3b38-6280-82e2-567a60de2e1c,Beauty & Wellness,dpd,2024-09-02 11:05:23.000000 UTC,€91.37,TRUE,TRUE,FALSE,OK - No Reception Issue
O_L988LY68_639,1ed6b375-3b38-6280-82e2-567a60de2e1c,Beauty & Wellness,dpd,2024-09-12 16:16:27.000000 UTC,€179.28,FALSE,TRUE,FALSE,OK - No Reception Issue
O_GXWBAF1L_570,1ed6b375-3b38-6280-82e2-567a60de2e1c,Beauty & Wellness,dpd,2024-01-24 10:52:36.000000 UTC,€445.89,FALSE,TRUE,FALSE,OK - No Reception Issue
O_F3NMWXRE_027,1ed6b375-3b38-6280-82e2-567a60de2e1c,Beauty & Wellness,dpd,2024-06-24 11:59:51.000000 UTC,€190.46,FALSE,TRUE,FALSE,OK - No Reception Issue
O_JNTPE38P_261,1ed6b375-3b38-6280-82e2-567a60de2e1c,Beauty & Wellness,dpd,2024-02-28 13:02:51.000000 UTC,€149.26,FALSE,TRUE,FALSE,OK - No Reception Issue
O_RKWMLR1A_970,1ed6b375-3b38-6280-82e2-567a60de2e1c,Beauty & Wellness,dpd,2024-03-01 12:47:16.000000 UTC,€414.45,FALSE,TRUE,FALSE,OK - No Reception Issue
O_BNHKY9D3_493,1ed6b375-3b38-6280-82e2-567a60de2e1c,Beauty & Wellness,dpd,2024-04-12 12:17:48.000000 UTC,€199.32,FALSE,TRUE,FALSE,OK - No Reception Issue
O_GV42ZYD3_620,1ed6b375-3b38-6280-82e2-567a60de2e1c,Beauty & Wellness,dpd,2024-05-11 10:52:48.000000 UTC,€224.49,FALSE,FALSE,TRUE,Damaged
O_18R9E9AP_363,1ed6b375-3b38-6280-82e2-567a60de2e1c,Beauty & Wellness,dpd,2024-06-25 15:26:10.000000 UTC,€146.81,FALSE,TRUE,FALSE,OK - No Reception Issue
O_66JQ5VDA_660,1ed6b375-3b38-6280-82e2-567a60de2e1c,Beauty & Wellness,dpd,2024-08-31 10:09:38.000000 UTC,€255.45,FALSE,TRUE,FALSE,OK - No Reception Issue
O_DJ9RLRA1_817,1ed6b375-3b38-6280-82e2-567a60de2e1c,Beauty & Wellness,dpd,2024-09-27 12:54:17.000000 UTC,€189.59,FALSE,TRUE,FALSE,OK - No Reception Issue
O_BC4HMR9V_942,1ed6b375-3b38-6280-82e2-567a60de2e1c,Beauty & Wellness,dpd,2024-08-08 12:40:13.000000 UTC,€228.05,FALSE,TRUE,FALSE,OK - No Reception Issue
O_RLX37137_833,1ed6b375-3b38-6280-82e2-567a60de2e1c,Beauty & Wellness,dpd,2024-01-04 08:57:36.000000 UTC,€161.52,FALSE,TRUE,FALSE,OK - No Reception Issue
O_5H2PRC8D_800,1ed6b375-3b38-6280-82e2-567a60de2e1c,Beauty & Wellness,dpd,2024-01-22 07:52:37.000000 UTC,€229.89,FALSE,FALSE,FALSE,OK - No Reception Issue
O_JXJVQTST_510,1ed6b375-3b38-6280-82e2-567a60de2e1c,Beauty & Wellness,dpd,2024-03-06 08:17:43.000000 UTC,€124.85,FALSE,TRUE,FALSE,OK - No Reception Issue
O_EGZ6S6RK_071,1ed6b375-3b38-6280-82e2-567a60de2e1c,Beauty & Wellness,dpd,2024-07-17 09:42:56.000000 UTC,€359.44,FALSE,TRUE,FALSE,OK - No Reception Issue
O_7S2KYV5N_934,1ed6b375-3b38-6280-82e2-567a60de2e1c,Beauty & Wellness,dpd,2024-04-15 16:34:28.000000 UTC,€280.80,FALSE,TRUE,FALSE,OK - No Reception Issue
O_C5V7E29P_414,1ed6b375-3b38-6280-82e2-567a60de2e1c,Beauty & Wellness,dpd,2024-04-26 15:32:19.000000 UTC,€204.70,FALSE,TRUE,FALSE,OK - No Reception Issue
O_LJJ3XHM6_311,1ed6b375-3b38-6280-82e2-567a60de2e1c,Beauty & Wellness,dpd,2024-07-19 13:24:10.000000 UTC,€126.23,FALSE,TRUE,FALSE,OK - No Reception Issue
O_3ADKWVR8_660,1ed6b375-3b38-6280-82e2-567a60de2e1c,Beauty & Wellness,dpd,2024-01-20 09:32:43.000000 UTC,€129.12,FALSE,TRUE,FALSE,OK - No Reception Issue
O_4P9ZYBHL_735,1ed6b375-3b38-6280-82e2-567a60de2e1c,Beauty & Wellness,dpd,2024-02-01 15:42:24.000000 UTC,€149.40,FALSE,TRUE,FALSE,OK - No Reception Issue
O_JBFFNQET_705,1ed6b375-3b38-6280-82e2-567a60de2e1c,Beauty & Wellness,dpd,2024-04-25 15:35:44.000000 UTC,€189.59,FALSE,TRUE,FALSE,OK - No Reception Issue
O_BLHWGP35_686,1ed6b375-3b38-6280-82e2-567a60de2e1c,Beauty & Wellness,dpd,2024-06-18 15:15:45.000000 UTC,€430.26,FALSE,TRUE,FALSE,OK - No Reception Issue
O_BNDY3GN9_145,1ed6b375-3b38-6280-82e2-567a60de2e1c,Beauty & Wellness,dpd,2024-09-04 08:13:55.000000 UTC,€127.16,FALSE,TRUE,TRUE,Damaged
O_QZ7ZT9Y1_586,1ed6b375-3b38-6280-82e2-567a60de2e1c,Beauty & Wellness,dpd,2024-03-16 16:34:27.000000 UTC,€268.72,FALSE,TRUE,FALSE,OK - No Reception Issue
O_2PADTFBB_724,1ed6b375-3b38-6280-82e2-567a60de2e1c,Beauty & Wellness,dpd,2024-06-25 12:28:27.000000 UTC,€155.25,FALSE,TRUE,FALSE,OK - No Reception Issue
O_VP5B2SM6_883,1ed6b375-3b38-6280-82e2-567a60de2e1c,Beauty & Wellness,dpd,2024-09-04 14:19:04.000000 UTC,€240.12,FALSE,TRUE,FALSE,OK - No Reception Issue
O_M55ML6R7_474,1ed6b375-3b38-6280-82e2-567a60de2e1c,Beauty & Wellness,cogepart,2024-06-24 13:26:48.000000 UTC,€273.35,FALSE,TRUE,FALSE,OK - No Reception Issue
O_CYF6ZNAQ_810,1ed6b375-3b38-6280-82e2-567a60de2e1c,Beauty & Wellness,cogepart,2024-08-27 12:28:47.000000 UTC,€241.97,FALSE,TRUE,FALSE,OK - No Reception Issue
O_KQQL5KBQ_976,1ed6b375-3b38-6280-82e2-567a60de2e1c,Beauty & Wellness,dpd,2024-01-18 09:57:46.000000 UTC,€174.11,FALSE,TRUE,FALSE,OK - No Reception Issue
O_PV3RCQ4X_269,1ed6b375-3b38-6280-82e2-567a60de2e1c,Beauty & Wellness,dpd,2024-08-01 15:14:45.000000 UTC,€260.31,FALSE,TRUE,FALSE,OK - No Reception Issue
O_G93K1KEG_605,1ed6b375-3b38-6280-82e2-567a60de2e1c,Beauty & Wellness,dpd,2024-06-06 15:29:19.000000 UTC,€128.19,FALSE,TRUE,FALSE,OK - No Reception Issue
O_WTXHDSEV_408,1ed6b375-3b38-6280-82e2-567a60de2e1c,Beauty & Wellness,dpd,2024-08-20 15:13:20.000000 UTC,€138.74,FALSE,TRUE,FALSE,OK - No Reception Issue
O_7827VYPC_419,1ed6b375-3b38-6280-82e2-567a60de2e1c,Beauty & Wellness,cogepart,2024-01-21 16:21:29.000000 UTC,€239.81,FALSE,TRUE,FALSE,OK - No Reception Issue
O_NLYEH13G_357,1ed6b375-3b38-6280-82e2-567a60de2e1c,Beauty & Wellness,dpd,2024-07-04 16:55:30.000000 UTC,€156.66,FALSE,TRUE,TRUE,Other
O_B7G6XPR7_029,1ed6b375-3b38-6280-82e2-567a60de2e1c,Beauty & Wellness,dpd,2024-06-11 15:30:58.000000 UTC,€140.34,FALSE,TRUE,FALSE,OK - No Reception Issue
O_Y1GELXT4_608,1ed6b375-3b38-6280-82e2-567a60de2e1c,Beauty & Wellness,cogepart,2024-01-25 18:33:44.000000 UTC,€184.50,FALSE,TRUE,FALSE,OK - No Reception Issue
O_4768GQHV_594,1ed6b375-3b38-6280-82e2-567a60de2e1c,Beauty & Wellness,dpd,2024-03-28 09:29:53.000000 UTC,€171.58,FALSE,TRUE,FALSE,OK - No Reception Issue
O_G8QB1EL8_991,1ed6b375-3b38-6280-82e2-567a60de2e1c,Beauty & Wellness,dpd,2024-09-03 08:46:52.000000 UTC,€162.89,FALSE,TRUE,FALSE,OK - No Reception Issue
O_FA6ZMHCZ_623,1ed6b375-3b38-6280-82e2-567a60de2e1c,Beauty & Wellness,dpd,2024-03-22 14:39:08.000000 UTC,€193.24,FALSE,FALSE,FALSE,OK - No Reception Issue
O_CH8LDBLA_381,1ed6b375-3b38-6280-82e2-567a60de2e1c,Beauty & Wellness,dpd,2024-06-25 20:03:39.000000 UTC,€201.98,FALSE,TRUE,FALSE,OK - No Reception Issue
O_SMV4XA9H_171,1ed6b375-3b38-6280-82e2-567a60de2e1c,Beauty & Wellness,dpd,2024-08-16 15:42:43.000000 UTC,€255.61,FALSE,TRUE,FALSE,OK - No Reception Issue
O_8SVXMCLF_199,1ed6b375-3b38-6280-82e2-567a60de2e1c,Beauty & Wellness,dpd,2024-08-23 14:57:56.000000 UTC,€140.62,FALSE,TRUE,FALSE,OK - No Reception Issue
O_9N9W2TMC_181,1ed6b375-3b38-6280-82e2-567a60de2e1c,Beauty & Wellness,dpd,2024-09-06 13:11:14.000000 UTC,€165.79,FALSE,TRUE,FALSE,OK - No Reception Issue
O_G9PE6W41_350,1ed6b375-3b38-6280-82e2-567a60de2e1c,Beauty & Wellness,cogepart,2024-03-10 17:06:05.000000 UTC,€144.00,FALSE,TRUE,FALSE,OK - No Reception Issue
O_YDS1ZTQF_084,1ed6b375-3b38-6280-82e2-567a60de2e1c,Beauty & Wellness,dpd,2024-01-25 15:40:11.000000 UTC,€122.23,FALSE,TRUE,FALSE,OK - No Reception Issue
O_CQ45G4XB_613,1ed6b375-3b38-6280-82e2-567a60de2e1c,Beauty & Wellness,dpd,2024-07-13 16:47:06.000000 UTC,€292.75,FALSE,TRUE,FALSE,OK - No Reception Issue
O_JGQ2PR2L_335,1ed6b375-3b38-6280-82e2-567a60de2e1c,Beauty & Wellness,dpd,2024-06-19 13:31:10.000000 UTC,€126.98,FALSE,TRUE,FALSE,OK - No Reception Issue
O_R1V59TXB_534,1ed6b375-3b38-6280-82e2-567a60de2e1c,Beauty & Wellness,dpd,2024-04-10 13:37:51.000000 UTC,€100.08,FALSE,TRUE,FALSE,OK - No Reception Issue
O_1D8RHFM5_680,1ed6b375-3b38-6280-82e2-567a60de2e1c,Beauty & Wellness,dpd,2024-03-19 07:41:50.000000 UTC,€269.34,FALSE,TRUE,FALSE,OK - No Reception Issue
O_TFBKLLEY_585,1ed6b375-3b38-6280-82e2-567a60de2e1c,Beauty & Wellness,dpd,2024-08-29 14:22:09.000000 UTC,€258.49,FALSE,TRUE,FALSE,OK - No Reception Issue
O_MTSNSB5Z_175,1ed6b375-3b38-6280-82e2-567a60de2e1c,Beauty & Wellness,cogepart,2024-03-10 17:06:23.000000 UTC,€143.49,FALSE,TRUE,FALSE,OK - No Reception Issue
O_K7RJZZ9S_139,1ed6b375-3b38-6280-82e2-567a60de2e1c,Beauty & Wellness,dpd,2024-06-18 20:23:38.000000 UTC,€216.91,FALSE,TRUE,FALSE,OK - No Reception Issue
O_EV4CXHKT_810,1ed6b375-3b38-6280-82e2-567a60de2e1c,Beauty & Wellness,cogepart,2024-05-04 16:58:00.000000 UTC,€451.94,FALSE,TRUE,FALSE,OK - No Reception Issue
O_LZ9YMNVX_883,1ed6b375-3b38-6280-82e2-567a60de2e1c,Beauty & Wellness,dpd,2024-06-28 14:12:26.000000 UTC,€331.68,FALSE,TRUE,FALSE,OK - No Reception Issue
O_BYMC4DAP_066,1ed6b375-3b38-6280-82e2-567a60de2e1c,Beauty & Wellness,cogepart,2024-01-19 15:06:02.000000 UTC,€188.98,FALSE,TRUE,FALSE,OK - No Reception Issue
O_M41ZCFES_895,1ed6b375-3b38-6280-82e2-567a60de2e1c,Beauty & Wellness,cogepart,2024-05-01 18:43:00.000000 UTC,€882.02,FALSE,TRUE,FALSE,OK - No Reception Issue
O_8K7P7LE2_043,1ed6b375-3b38-6280-82e2-567a60de2e1c,Beauty & Wellness,cogepart,2024-07-18 15:45:24.000000 UTC,€142.71,FALSE,TRUE,FALSE,OK - No Reception Issue
O_AAPL6KL6_009,1ed6b375-3b38-6280-82e2-567a60de2e1c,Beauty & Wellness,dpd,2024-01-15 06:02:42.000000 UTC,€133.49,FALSE,TRUE,FALSE,OK - No Reception Issue
O_9NZ3VLWP_270,1ed6b375-3b38-6280-82e2-567a60de2e1c,Beauty & Wellness,dpd,2024-04-12 14:09:52.000000 UTC,€549.78,FALSE,TRUE,TRUE,Missing
O_ZB14788J_772,1ed6b375-3b38-6280-82e2-567a60de2e1c,Beauty & Wellness,dpd,2024-01-27 17:11:26.000000 UTC,€138.74,FALSE,FALSE,TRUE,Not received
O_AWNRF2GL_734,1ed6b375-3b38-6280-82e2-567a60de2e1c,Beauty & Wellness,dpd,2024-02-01 09:48:22.000000 UTC,€127.73,FALSE,TRUE,FALSE,OK - No Reception Issue
O_9CRC21EJ_440,1ed6b375-3b38-6280-82e2-567a60de2e1c,Beauty & Wellness,dpd,2024-04-10 09:40:36.000000 UTC,€184.60,FALSE,FALSE,FALSE,OK - No Reception Issue
O_FPGCAKFV_793,1ed6b375-3b38-6280-82e2-567a60de2e1c,Beauty & Wellness,cogepart,2024-01-09 21:35:42.000000 UTC,€204.93,FALSE,TRUE,FALSE,OK - No Reception Issue
O_VMMMNN6R_654,1ed6b375-3b38-6280-82e2-567a60de2e1c,Beauty & Wellness,dpd,2024-01-22 14:43:29.000000 UTC,€171.77,FALSE,FALSE,TRUE,Damaged
O_77K7KF2G_738,1ed6b375-3b38-6280-82e2-567a60de2e1c,Beauty & Wellness,dpd,2024-06-24 04:49:55.000000 UTC,€203.90,FALSE,TRUE,FALSE,OK - No Reception Issue
O_H8TE2APQ_482,1ed6b375-3b38-6280-82e2-567a60de2e1c,Beauty & Wellness,dpd,2024-09-25 15:24:39.000000 UTC,€243.59,FALSE,TRUE,FALSE,OK - No Reception Issue
O_HDYB4EMQ_579,1ed6b375-3b38-6280-82e2-567a60de2e1c,Beauty & Wellness,dpd,2024-01-23 15:30:15.000000 UTC,€213.72,FALSE,TRUE,FALSE,OK - No Reception Issue
O_1WL1HJH8_375,1ed6b375-3b38-6280-82e2-567a60de2e1c,Beauty & Wellness,dpd,2024-03-18 10:10:13.000000 UTC,€277.60,FALSE,TRUE,FALSE,OK - No Reception Issue
O_MBT1XS4B_332,1ed6b375-3b38-6280-82e2-567a60de2e1c,Beauty & Wellness,dpd,2024-02-17 15:01:34.000000 UTC,€141.12,FALSE,TRUE,FALSE,OK - No Reception Issue
O_XWWH9D9V_413,1ed6b375-3b38-6280-82e2-567a60de2e1c,Beauty & Wellness,dpd,2024-03-08 05:47:54.000000 UTC,€170.10,FALSE,TRUE,FALSE,OK - No Reception Issue
O_JNE85TE1_278,1ed6b375-3b38-6280-82e2-567a60de2e1c,Beauty & Wellness,dpd,2024-03-18 17:24:31.000000 UTC,€228.46,FALSE,TRUE,FALSE,OK - No Reception Issue
O_STZCHS9V_381,1ed6b375-3b38-6280-82e2-567a60de2e1c,Beauty & Wellness,dpd,2024-06-02 15:00:11.000000 UTC,€208.73,FALSE,TRUE,FALSE,OK - No Reception Issue
O_N5F4WHNG_400,1ed6b375-3b38-6280-82e2-567a60de2e1c,Beauty & Wellness,dpd,2024-07-20 14:13:55.000000 UTC,€312.56,FALSE,TRUE,FALSE,OK - No Reception Issue
O_ZVHGAT6G_159,1ed6b375-3b38-6280-82e2-567a60de2e1c,Beauty & Wellness,dpd,2024-08-26 12:21:28.000000 UTC,€299.85,FALSE,TRUE,FALSE,OK - No Reception Issue
O_1MJ5SBG8_177,1ed6b375-3b38-6280-82e2-567a60de2e1c,Beauty & Wellness,cogepart,2024-09-30 17:27:04.000000 UTC,€673.51,FALSE,FALSE,FALSE,OK - No Reception Issue
O_3AG1ZJWB_432,1ed6b375-3b38-6280-82e2-567a60de2e1c,Beauty & Wellness,dpd,2024-06-06 14:46:20.000000 UTC,€299.96,FALSE,TRUE,FALSE,OK - No Reception Issue
O_HCWMXA2Y_260,1ed6b375-3b38-6280-82e2-567a60de2e1c,Beauty & Wellness,dpd,2024-06-23 12:10:49.000000 UTC,€493.30,FALSE,TRUE,FALSE,OK - No Reception Issue
O_RAHCXWD9_608,1ed6b375-3b38-6280-82e2-567a60de2e1c,Beauty & Wellness,dpd,2024-09-05 13:34:51.000000 UTC,€345.18,TRUE,TRUE,FALSE,OK - No Reception Issue
O_3ANPFSH5_917,1ed6b375-3b38-6280-82e2-567a60de2e1c,Beauty & Wellness,dpd,2024-08-02 06:34:14.000000 UTC,€127.16,TRUE,TRUE,FALSE,OK - No Reception Issue
O_Y6FE2LDF_478,1ed6b375-3b38-6280-82e2-567a60de2e1c,Beauty & Wellness,dpd,2024-08-28 16:23:15.000000 UTC,€122.31,FALSE,TRUE,TRUE,Not received
O_XSFSKGQM_412,1ed6b375-3b38-6280-82e2-567a60de2e1c,Beauty & Wellness,dpd,2024-02-17 18:17:51.000000 UTC,€252.58,FALSE,FALSE,TRUE,Damaged
O_1K65EWLQ_605,1ed6b375-3b38-6280-82e2-567a60de2e1c,Beauty & Wellness,dpd,2024-01-23 17:59:36.000000 UTC,€144.19,FALSE,TRUE,FALSE,OK - No Reception Issue
O_EX2VWLBY_922,1ed6b375-3b38-6280-82e2-567a60de2e1c,Beauty & Wellness,dpd,2024-08-25 07:22:38.000000 UTC,€132.08,FALSE,TRUE,FALSE,OK - No Reception Issue
O_4S8MC2S5_125,1ed6b375-3b38-6280-82e2-567a60de2e1c,Beauty & Wellness,cogepart,2024-07-04 06:39:27.000000 UTC,€245.80,FALSE,TRUE,FALSE,OK - No Reception Issue
O_KTRV445C_361,1ed6b375-3b38-6280-82e2-567a60de2e1c,Beauty & Wellness,dpd,2024-01-06 14:06:49.000000 UTC,€204.20,FALSE,TRUE,FALSE,OK - No Reception Issue
O_5N9BNZCD_272,1ed6b375-3b38-6280-82e2-567a60de2e1c,Beauty & Wellness,dpd,2024-06-18 10:20:31.000000 UTC,€358.13,FALSE,TRUE,FALSE,OK - No Reception Issue
O_DF5MDZK6_939,1ed6b375-3b38-6280-82e2-567a60de2e1c,Beauty & Wellness,dpd,2024-07-03 07:05:38.000000 UTC,€141.12,FALSE,TRUE,FALSE,OK - No Reception Issue
O_7A5BV15M_745,1ed6b375-3b38-6280-82e2-567a60de2e1c,Beauty & Wellness,dpd,2024-07-31 11:15:40.000000 UTC,€191.52,FALSE,TRUE,FALSE,OK - No Reception Issue
O_W44SKJKZ_414,1ed6b375-3b38-6280-82e2-567a60de2e1c,Beauty & Wellness,cogepart,2024-03-25 07:01:17.000000 UTC,€225.58,FALSE,TRUE,FALSE,OK - No Reception Issue
O_WDAK9HTA_571,1ed6b375-3b38-6280-82e2-567a60de2e1c,Beauty & Wellness,dpd,2024-03-26 15:24:43.000000 UTC,€209.95,FALSE,TRUE,FALSE,OK - No Reception Issue
O_S7TPACWH_801,1ed6b375-3b38-6280-82e2-567a60de2e1c,Beauty & Wellness,dpd,2024-05-24 12:40:18.000000 UTC,€244.40,FALSE,TRUE,FALSE,OK - No Reception Issue
O_Z6DF4Y8H_848,1ed6b375-3b38-6280-82e2-567a60de2e1c,Beauty & Wellness,dpd,2024-06-16 17:57:48.000000 UTC,€250.45,FALSE,TRUE,FALSE,OK - No Reception Issue
O_8S9VLHWC_128,1ed6b375-3b38-6280-82e2-567a60de2e1c,Beauty & Wellness,dpd,2024-06-24 12:01:03.000000 UTC,€249.84,FALSE,FALSE,FALSE,OK - No Reception Issue
O_9LDWC4DD_523,1ed6b375-3b38-6280-82e2-567a60de2e1c,Beauty & Wellness,dpd,2024-07-27 10:46:35.000000 UTC,€160.20,FALSE,TRUE,TRUE,Damaged
O_ZRP58MTW_828,1ed6b375-3b38-6280-82e2-567a60de2e1c,Beauty & Wellness,dpd,2024-08-30 13:05:05.000000 UTC,€272.23,FALSE,TRUE,FALSE,OK - No Reception Issue
O_49J3XLSK_581,1ed6b375-3b38-6280-82e2-567a60de2e1c,Beauty & Wellness,dpd,2024-09-28 09:18:54.000000 UTC,€280.88,FALSE,FALSE,FALSE,OK - No Reception Issue
O_LSTN7EE6_366,1ed6b375-3b38-6280-82e2-567a60de2e1c,Beauty & Wellness,dpd,2024-09-14 14:39:20.000000 UTC,€202.52,TRUE,TRUE,FALSE,OK - No Reception Issue
O_G6RV3FNK_270,1ed6b375-3b38-6280-82e2-567a60de2e1c,Beauty & Wellness,cogepart,2024-06-20 16:46:38.000000 UTC,€297.71,FALSE,TRUE,FALSE,OK - No Reception Issue
O_FGAWD8JB_251,1ed6b378-8bfd-6500-8bf4-567a60de2e1c,Baby & Kids,kuehne_nagel,2024-08-21 15:01:52.000000 UTC,€186.56,FALSE,TRUE,FALSE,OK - No Reception Issue
O_6G72BY6Z_962,1ed6b378-8bfd-6500-8bf4-567a60de2e1c,Baby & Kids,dpd,2024-01-04 13:40:44.000000 UTC,"€1,862.42",TRUE,TRUE,FALSE,OK - No Reception Issue
O_R63LGFJC_303,1ed6b378-8bfd-6500-8bf4-567a60de2e1c,Baby & Kids,kuehne_nagel,2024-01-22 14:08:48.000000 UTC,€148.48,TRUE,TRUE,FALSE,OK - No Reception Issue
O_11QLTF4F_162,1ed6b385-06cc-6680-ae14-567a60de2e1c,Beauty & Wellness,dpd,2024-04-12 07:49:31.000000 UTC,€122.12,FALSE,TRUE,FALSE,OK - No Reception Issue
O_H2VDFVTT_336,1ed6b385-06cc-6680-ae14-567a60de2e1c,Beauty & Wellness,dpd,2024-04-16 13:44:18.000000 UTC,€183.16,FALSE,TRUE,FALSE,OK - No Reception Issue
O_BXL2BQWV_720,1ed6b385-06cc-6680-ae14-567a60de2e1c,Beauty & Wellness,cogepart,2024-04-30 16:50:33.000000 UTC,€142.56,FALSE,TRUE,FALSE,OK - No Reception Issue
O_FN87THT4_900,1ed6b385-06cc-6680-ae14-567a60de2e1c,Beauty & Wellness,dpd,2024-05-10 05:17:37.000000 UTC,€225.00,FALSE,TRUE,FALSE,OK - No Reception Issue
O_RLT4V6RJ_783,1ed6b385-06cc-6680-ae14-567a60de2e1c,Beauty & Wellness,dpd,2024-04-16 09:31:23.000000 UTC,€190.09,FALSE,FALSE,FALSE,OK - No Reception Issue
O_RBZL7J8Y_285,1ed6b37b-a38a-6080-9410-567a60de2e1c,Beauty & Wellness,cogepart,2024-01-26 10:52:58.000000 UTC,€356.82,FALSE,TRUE,FALSE,OK - No Reception Issue
O_2PGTXL1A_051,1ed6b37b-a38a-6080-9410-567a60de2e1c,Beauty & Wellness,cogepart,2024-06-19 09:59:43.000000 UTC,€785.78,FALSE,FALSE,FALSE,OK - No Reception Issue
O_8KA6SRN9_456,1ed6b37b-a38a-6080-9410-567a60de2e1c,Beauty & Wellness,cogepart,2024-06-20 10:33:24.000000 UTC,€946.14,FALSE,FALSE,FALSE,OK - No Reception Issue
O_2LNFGBRJ_234,1ed6b37b-a38a-6080-9410-567a60de2e1c,Beauty & Wellness,cogepart,2024-06-24 09:25:22.000000 UTC,€288.69,FALSE,FALSE,TRUE,Other
O_DJBGYJ3K_891,1ed6b37b-a38a-6080-9410-567a60de2e1c,Beauty & Wellness,cogepart,2024-04-09 08:31:17.000000 UTC,€320.72,FALSE,FALSE,FALSE,OK - No Reception Issue
O_8GBDVV7L_241,1ed6b37b-a38a-6080-9410-567a60de2e1c,Beauty & Wellness,cogepart,2024-06-20 14:38:21.000000 UTC,€344.80,FALSE,FALSE,FALSE,OK - No Reception Issue
O_2A481KQ7_640,1ed6b37b-a38a-6080-9410-567a60de2e1c,Beauty & Wellness,cogepart,2024-06-24 13:57:55.000000 UTC,€232.53,FALSE,FALSE,FALSE,OK - No Reception Issue
O_82BLNAHW_658,1ed6b37b-a38a-6080-9410-567a60de2e1c,Beauty & Wellness,cogepart,2024-06-21 14:16:09.000000 UTC,€521.18,FALSE,FALSE,FALSE,OK - No Reception Issue
O_GXDG63R8_313,1ed6b37b-a38a-6080-9410-567a60de2e1c,Beauty & Wellness,cogepart,2024-01-22 12:53:10.000000 UTC,€320.72,FALSE,TRUE,FALSE,OK - No Reception Issue
O_4NEQ4WYD_601,1ed6b37b-a38a-6080-9410-567a60de2e1c,Beauty & Wellness,cogepart,2024-06-18 12:44:58.000000 UTC,€785.78,TRUE,FALSE,FALSE,OK - No Reception Issue
O_K8SELSYV_488,1ed6b37b-a38a-6080-9410-567a60de2e1c,Beauty & Wellness,cogepart,2024-01-18 12:05:40.000000 UTC,€320.72,FALSE,TRUE,FALSE,OK - No Reception Issue
O_GW43RCP8_590,1ed6b37b-a38a-6080-9410-567a60de2e1c,Beauty & Wellness,dpd,2024-06-28 15:38:59.000000 UTC,"€1,122.52",FALSE,TRUE,FALSE,OK - No Reception Issue
O_4NBPXTSH_095,1ed6b37b-a38a-6080-9410-567a60de2e1c,Beauty & Wellness,dpd,2024-08-07 16:16:27.000000 UTC,€106.80,TRUE,TRUE,FALSE,OK - No Reception Issue
O_SKNPKTP8_531,1ed6b37b-a38a-6080-9410-567a60de2e1c,Beauty & Wellness,cogepart,2024-06-22 09:08:53.000000 UTC,€881.98,FALSE,TRUE,FALSE,OK - No Reception Issue
O_K6SLACNB_254,1ed6b37b-a38a-6080-9410-567a60de2e1c,Beauty & Wellness,cogepart,2024-04-11 14:39:17.000000 UTC,€354.48,FALSE,TRUE,FALSE,OK - No Reception Issue
O_2WCW4FX6_732,1ed6b37b-a38a-6080-9410-567a60de2e1c,Beauty & Wellness,cogepart,2024-06-18 12:25:43.000000 UTC,"€1,018.31",FALSE,FALSE,FALSE,OK - No Reception Issue
O_TCL3BF1G_984,1ed6b37b-a38a-6080-9410-567a60de2e1c,Beauty & Wellness,cogepart,2024-04-09 10:32:08.000000 UTC,"€1,780.84",TRUE,FALSE,FALSE,OK - No Reception Issue
O_52FPZA46_379,1ed6b37b-a38a-6080-9410-567a60de2e1c,Beauty & Wellness,cogepart,2024-04-10 14:16:10.000000 UTC,€658.32,TRUE,TRUE,FALSE,OK - No Reception Issue
O_SV8GEV8R_288,1ed6b37b-a38a-6080-9410-567a60de2e1c,Beauty & Wellness,cogepart,2024-04-09 11:30:51.000000 UTC,€776.48,TRUE,FALSE,FALSE,OK - No Reception Issue
