order_details_id,pizza_id,category_id,order_id,quantity,order_date,order_time
2099,piz_28,2,935,1,16/01/2015,16:14:59
2100,piz_17,3,935,1,16/01/2015,16:14:59
2101,piz_81,4,935,1,16/01/2015,16:14:59
2102,piz_74,2,935,1,16/01/2015,16:14:59
2103,piz_68,3,936,1,16/01/2015,16:19:19
2104,piz_69,3,937,1,16/01/2015,16:20:32
2105,piz_07,3,938,1,16/01/2015,16:43:09
2106,piz_55,3,938,1,16/01/2015,16:43:09
2107,piz_37,4,938,1,16/01/2015,16:43:09
2108,piz_55,3,939,1,16/01/2015,16:59:23
2109,piz_56,4,939,1,16/01/2015,16:59:23
2110,piz_38,2,940,1,16/01/2015,17:05:08
2111,piz_67,2,940,1,16/01/2015,17:05:08
2112,piz_53,3,940,1,16/01/2015,17:05:08
2113,piz_50,4,941,1,16/01/2015,17:09:08
2114,piz_14,2,941,1,16/01/2015,17:09:08
2115,piz_42,1,942,1,16/01/2015,17:18:37
2116,piz_21,1,942,1,16/01/2015,17:18:37
2117,piz_68,3,943,1,16/01/2015,17:22:00
2118,piz_02,2,944,1,16/01/2015,17:54:33
2119,piz_22,1,945,1,16/01/2015,17:58:38
2120,piz_03,4,945,1,16/01/2015,17:58:38
2121,piz_30,4,945,1,16/01/2015,17:58:38
2122,piz_52,2,945,1,16/01/2015,17:58:38
2123,piz_26,1,946,1,16/01/2015,18:00:48
2124,piz_48,2,946,1,16/01/2015,18:00:48
2125,piz_18,4,946,1,16/01/2015,18:00:48
2126,piz_11,3,946,1,16/01/2015,18:00:48
2127,piz_24,1,947,1,16/01/2015,18:13:15
2128,piz_25,2,947,1,16/01/2015,18:13:15
2129,piz_60,2,947,1,16/01/2015,18:13:15
2130,piz_62,2,948,1,16/01/2015,18:42:17
2131,piz_25,2,948,1,16/01/2015,18:42:17
2132,piz_17,3,948,1,16/01/2015,18:42:17
2133,piz_19,4,948,1,16/01/2015,18:42:17
2134,piz_20,4,949,1,16/01/2015,18:52:18
2135,piz_73,4,949,1,16/01/2015,18:52:18
2136,piz_24,1,950,1,16/01/2015,18:57:56
2137,piz_78,4,951,1,16/01/2015,19:03:46
2138,piz_28,2,952,1,16/01/2015,19:05:35
2139,piz_90,3,952,1,16/01/2015,19:05:35
2140,piz_53,3,952,1,16/01/2015,19:05:35
2141,piz_76,4,952,1,16/01/2015,19:05:35
2142,piz_09,1,953,1,16/01/2015,19:12:08
2143,piz_54,1,953,1,16/01/2015,19:12:08
2144,piz_76,4,953,1,16/01/2015,19:12:08
2145,piz_06,1,954,2,16/01/2015,19:14:03
2146,piz_24,1,955,1,16/01/2015,19:24:16
2147,piz_03,4,955,1,16/01/2015,19:24:16
2148,piz_38,2,955,1,16/01/2015,19:24:16
2149,piz_64,3,956,1,16/01/2015,19:24:40
2150,piz_70,1,956,1,16/01/2015,19:24:40
2151,piz_30,4,957,1,16/01/2015,19:32:12
2152,piz_49,4,957,1,16/01/2015,19:32:12
2153,piz_34,4,957,1,16/01/2015,19:32:12
2154,piz_18,4,957,1,16/01/2015,19:32:12
2155,piz_25,2,958,1,16/01/2015,19:33:33
2156,piz_26,1,959,1,16/01/2015,19:34:00
2157,piz_83,4,959,1,16/01/2015,19:34:00
2158,piz_17,3,960,2,16/01/2015,19:35:00
2159,piz_09,1,961,1,16/01/2015,19:42:20
2160,piz_14,2,961,1,16/01/2015,19:42:20
2161,piz_28,2,962,1,16/01/2015,19:55:17
2162,piz_51,2,962,1,16/01/2015,19:55:17
2163,piz_24,1,963,2,16/01/2015,20:06:41
2164,piz_27,1,963,1,16/01/2015,20:06:41
2165,piz_45,3,963,1,16/01/2015,20:06:41
2166,piz_28,2,964,1,16/01/2015,20:24:37
2167,piz_33,4,964,1,16/01/2015,20:24:37
2168,piz_13,4,965,1,16/01/2015,20:41:02
2169,piz_17,3,965,1,16/01/2015,20:41:02
2170,piz_81,4,965,1,16/01/2015,20:41:02
2171,piz_57,1,965,1,16/01/2015,20:41:02
2172,piz_68,3,966,1,16/01/2015,20:59:17
2173,piz_37,4,966,1,16/01/2015,20:59:17
2174,piz_35,4,967,1,16/01/2015,21:03:33
2175,piz_52,2,968,1,16/01/2015,21:23:01
2176,piz_79,2,968,1,16/01/2015,21:23:01
2177,piz_05,4,969,1,16/01/2015,21:36:19
2178,piz_02,2,970,1,16/01/2015,21:44:35
2179,piz_17,3,970,1,16/01/2015,21:44:35
2180,piz_54,1,971,1,16/01/2015,21:46:20
2181,piz_02,2,971,1,16/01/2015,21:46:20
2182,piz_04,3,971,1,16/01/2015,21:46:20
2183,piz_39,3,971,1,16/01/2015,21:46:20
2184,piz_25,2,972,1,16/01/2015,22:03:09
2185,piz_48,2,972,1,16/01/2015,22:03:09
2186,piz_20,4,973,1,16/01/2015,22:06:08
2187,piz_12,2,974,1,16/01/2015,22:06:53
2188,piz_50,4,975,1,16/01/2015,22:10:21
2189,piz_65,4,975,1,16/01/2015,22:10:21
2190,piz_25,2,976,1,17/01/2015,11:53:19
2191,piz_67,2,977,1,17/01/2015,12:01:58
2192,piz_06,1,977,1,17/01/2015,12:01:58
2193,piz_09,1,978,1,17/01/2015,12:24:36
2194,piz_28,2,978,1,17/01/2015,12:24:36
2195,piz_84,3,978,2,17/01/2015,12:24:36
2196,piz_61,2,978,1,17/01/2015,12:24:36
2197,piz_52,2,978,1,17/01/2015,12:24:36
2198,piz_04,3,978,1,17/01/2015,12:24:36
2199,piz_07,3,978,1,17/01/2015,12:24:36
2200,piz_65,4,978,1,17/01/2015,12:24:36
2201,piz_55,3,978,1,17/01/2015,12:24:36
2202,piz_69,3,978,1,17/01/2015,12:24:36
2203,piz_57,1,978,1,17/01/2015,12:24:36
2204,piz_83,4,979,1,17/01/2015,12:57:28
2205,piz_23,1,980,1,17/01/2015,12:58:36
2206,piz_31,2,980,1,17/01/2015,12:58:36
2207,piz_39,3,980,1,17/01/2015,12:58:36
2208,piz_11,3,980,1,17/01/2015,12:58:36
2209,piz_06,1,980,1,17/01/2015,12:58:36
2210,piz_57,1,980,1,17/01/2015,12:58:36
2211,piz_22,1,981,1,17/01/2015,13:56:46
2212,piz_30,4,982,1,17/01/2015,14:12:58
2213,piz_61,2,982,1,17/01/2015,14:12:58
2214,piz_25,2,982,1,17/01/2015,14:12:58
2215,piz_21,1,982,1,17/01/2015,14:12:58
2216,piz_28,2,983,1,17/01/2015,14:29:31
2217,piz_79,2,984,1,17/01/2015,14:33:55
2218,piz_01,2,985,1,17/01/2015,14:34:50
2219,piz_78,4,985,1,17/01/2015,14:34:50
2220,piz_89,3,985,1,17/01/2015,14:34:50
2221,piz_73,4,986,1,17/01/2015,14:35:25
2222,piz_22,1,987,1,17/01/2015,14:41:14
2223,piz_90,3,987,1,17/01/2015,14:41:14
2224,piz_44,3,987,1,17/01/2015,14:41:14
2225,piz_72,4,988,1,17/01/2015,14:44:56
2226,piz_52,2,989,1,17/01/2015,15:08:38
2227,piz_48,2,990,1,17/01/2015,15:30:10
2228,piz_28,2,991,1,17/01/2015,15:43:27
2229,piz_89,3,991,1,17/01/2015,15:43:27
2230,piz_07,3,992,1,17/01/2015,15:49:31
2231,piz_42,1,993,1,17/01/2015,16:16:59
2232,piz_24,1,994,1,17/01/2015,16:19:42
2233,piz_52,2,994,1,17/01/2015,16:19:42
2234,piz_06,1,994,1,17/01/2015,16:19:42
2235,piz_70,1,994,1,17/01/2015,16:19:42
2236,piz_23,1,995,1,17/01/2015,16:57:30
2237,piz_40,2,996,1,17/01/2015,17:11:07
2238,piz_79,2,996,1,17/01/2015,17:11:07
2239,piz_38,2,996,1,17/01/2015,17:11:07
2240,piz_56,4,996,1,17/01/2015,17:11:07
2241,piz_05,4,997,1,17/01/2015,17:16:26
2242,piz_14,2,998,1,17/01/2015,17:19:16
2243,piz_66,1,999,1,17/01/2015,17:21:24
2244,piz_84,3,1000,1,17/01/2015,17:24:24
2245,piz_65,4,1000,1,17/01/2015,17:24:24
2246,piz_28,2,1001,2,17/01/2015,17:28:05
2247,piz_25,2,1001,1,17/01/2015,17:28:05
2248,piz_17,3,1001,1,17/01/2015,17:28:05
2249,piz_42,1,1002,1,17/01/2015,17:29:41
2250,piz_59,1,1002,1,17/01/2015,17:29:41
2251,piz_23,1,1003,1,17/01/2015,17:31:16
2252,piz_24,1,1003,1,17/01/2015,17:31:16
2253,piz_48,2,1003,1,17/01/2015,17:31:16
2254,piz_60,2,1004,1,17/01/2015,17:44:05
2255,piz_22,1,1005,1,17/01/2015,17:49:51
2256,piz_68,3,1005,1,17/01/2015,17:49:51
2257,piz_06,1,1006,1,17/01/2015,18:28:12
2258,piz_19,4,1006,1,17/01/2015,18:28:12
2259,piz_46,4,1007,1,17/01/2015,18:35:22
2260,piz_02,2,1008,1,17/01/2015,18:49:59
2261,piz_74,2,1008,1,17/01/2015,18:49:59
2262,piz_02,2,1009,1,17/01/2015,18:58:24
2263,piz_50,4,1009,1,17/01/2015,18:58:24
2264,piz_28,2,1010,1,17/01/2015,19:15:11
2265,piz_85,1,1010,1,17/01/2015,19:15:11
2266,piz_72,4,1010,1,17/01/2015,19:15:11
2267,piz_62,2,1011,1,17/01/2015,19:20:20
2268,piz_50,4,1012,1,17/01/2015,19:25:32
2269,piz_08,3,1012,1,17/01/2015,19:25:32
2270,piz_88,3,1013,1,17/01/2015,19:26:40
2271,piz_63,3,1013,1,17/01/2015,19:26:40
2272,piz_27,1,1014,1,17/01/2015,19:38:17
2273,piz_48,2,1014,1,17/01/2015,19:38:17
2274,piz_44,3,1014,1,17/01/2015,19:38:17
2275,piz_21,1,1014,1,17/01/2015,19:38:17
2276,piz_06,1,1015,1,17/01/2015,19:42:51
2277,piz_24,1,1016,1,17/01/2015,19:44:36
2278,piz_01,2,1016,1,17/01/2015,19:44:36
2279,piz_68,3,1016,1,17/01/2015,19:44:36
2280,piz_24,1,1017,1,17/01/2015,20:13:32
2281,piz_22,1,1018,1,17/01/2015,20:38:50
2282,piz_26,1,1018,1,17/01/2015,20:38:50
2283,piz_62,2,1018,1,17/01/2015,20:38:50
2284,piz_52,2,1019,2,17/01/2015,20:50:54
2285,piz_89,3,1019,1,17/01/2015,20:50:54
2286,piz_56,4,1019,1,17/01/2015,20:50:54
2287,piz_22,1,1020,1,17/01/2015,21:04:20
2288,piz_09,1,1020,1,17/01/2015,21:04:20
2289,piz_43,2,1020,1,17/01/2015,21:04:20
2290,piz_21,1,1020,1,17/01/2015,21:04:20
2291,piz_22,1,1021,1,17/01/2015,21:11:31
2292,piz_23,1,1021,1,17/01/2015,21:11:31
2293,piz_80,4,1021,1,17/01/2015,21:11:31
2294,piz_43,2,1021,1,17/01/2015,21:11:31
2295,piz_06,1,1022,1,17/01/2015,21:16:01
2296,piz_40,2,1023,1,17/01/2015,21:20:18
2297,piz_22,1,1024,1,17/01/2015,21:21:23
2298,piz_62,2,1025,1,17/01/2015,21:49:00
2299,piz_25,2,1025,1,17/01/2015,21:49:00
2300,piz_46,4,1025,1,17/01/2015,21:49:00
2301,piz_23,1,1026,1,17/01/2015,21:55:05
2302,piz_58,2,1026,1,17/01/2015,21:55:05
2303,piz_30,4,1027,1,17/01/2015,21:57:02
2304,piz_38,2,1028,1,17/01/2015,22:02:45
2305,piz_39,3,1028,1,17/01/2015,22:02:45
2306,piz_45,3,1029,1,17/01/2015,22:06:27
2307,piz_87,2,1029,1,17/01/2015,22:06:27
2308,piz_48,2,1030,1,17/01/2015,22:13:59
2309,piz_55,3,1030,1,17/01/2015,22:13:59
2310,piz_68,3,1030,1,17/01/2015,22:13:59
2311,piz_17,3,1030,1,17/01/2015,22:13:59
2312,piz_58,2,1031,1,18/01/2015,11:39:03
2313,piz_61,2,1031,1,18/01/2015,11:39:03
2314,piz_22,1,1032,1,18/01/2015,11:45:13
2315,piz_24,1,1033,1,18/01/2015,11:54:13
2316,piz_42,1,1034,1,18/01/2015,12:07:59
2317,piz_20,4,1034,1,18/01/2015,12:07:59
2318,piz_38,2,1034,1,18/01/2015,12:07:59
2319,piz_31,2,1034,1,18/01/2015,12:07:59
2320,piz_25,2,1034,1,18/01/2015,12:07:59
2321,piz_45,3,1034,1,18/01/2015,12:07:59
2322,piz_29,3,1034,1,18/01/2015,12:07:59
2323,piz_76,4,1034,1,18/01/2015,12:07:59
2324,piz_24,1,1035,1,18/01/2015,12:13:15
2325,piz_49,4,1035,1,18/01/2015,12:13:15
2326,piz_07,3,1035,1,18/01/2015,12:13:15
2327,piz_80,4,1035,1,18/01/2015,12:13:15
2328,piz_02,2,1036,1,18/01/2015,12:49:29
2329,piz_07,3,1036,1,18/01/2015,12:49:29
2330,piz_20,4,1036,1,18/01/2015,12:49:29
2331,piz_06,1,1036,1,18/01/2015,12:49:29
2332,piz_28,2,1037,1,18/01/2015,13:04:54
2333,piz_75,1,1037,1,18/01/2015,13:04:54
2334,piz_02,2,1037,1,18/01/2015,13:04:54
2335,piz_07,3,1037,1,18/01/2015,13:04:54
2336,piz_61,2,1038,1,18/01/2015,13:14:59
2337,piz_25,2,1038,1,18/01/2015,13:14:59
2338,piz_58,2,1039,1,18/01/2015,13:33:31
2339,piz_55,3,1040,1,18/01/2015,13:56:05
2340,piz_06,1,1040,1,18/01/2015,13:56:05
2341,piz_68,3,1041,1,18/01/2015,13:59:47
2342,piz_62,2,1042,1,18/01/2015,14:06:19
2343,piz_33,4,1043,1,18/01/2015,14:07:36
2344,piz_48,2,1043,1,18/01/2015,14:07:36
2345,piz_55,3,1043,1,18/01/2015,14:07:36
2346,piz_64,3,1043,1,18/01/2015,14:07:36
2347,piz_68,3,1043,2,18/01/2015,14:07:36
2348,piz_66,1,1043,1,18/01/2015,14:07:36
2349,piz_69,3,1043,1,18/01/2015,14:07:36
2350,piz_81,4,1043,1,18/01/2015,14:07:36
2351,piz_60,2,1044,1,18/01/2015,14:20:16
2352,piz_24,1,1045,1,18/01/2015,14:22:14
2353,piz_12,2,1046,1,18/01/2015,14:39:33
2354,piz_09,1,1047,1,18/01/2015,14:50:37
2355,piz_30,4,1047,2,18/01/2015,14:50:37
2356,piz_48,2,1047,1,18/01/2015,14:50:37
2357,piz_46,4,1048,1,18/01/2015,14:53:25
2358,piz_22,1,1049,1,18/01/2015,14:57:48
2359,piz_76,4,1050,1,18/01/2015,15:05:54
2360,piz_23,1,1051,1,18/01/2015,15:08:45
2361,piz_53,3,1052,1,18/01/2015,15:28:12
2362,piz_29,3,1052,1,18/01/2015,15:28:12
2363,piz_24,1,1053,1,18/01/2015,15:43:17
2364,piz_25,2,1053,1,18/01/2015,15:43:17
2365,piz_63,3,1053,1,18/01/2015,15:43:17
2366,piz_42,1,1054,1,18/01/2015,15:56:04
2367,piz_48,2,1054,1,18/01/2015,15:56:04
2368,piz_28,2,1055,1,18/01/2015,16:07:14
2369,piz_42,1,1056,1,18/01/2015,16:12:18
2370,piz_64,3,1056,1,18/01/2015,16:12:18
2371,piz_57,1,1056,1,18/01/2015,16:12:18
2372,piz_52,2,1057,1,18/01/2015,16:18:37
2373,piz_25,2,1057,1,18/01/2015,16:18:37
2374,piz_26,1,1058,1,18/01/2015,16:30:09
2375,piz_42,1,1059,1,18/01/2015,16:30:14
2376,piz_05,4,1059,1,18/01/2015,16:30:14
2377,piz_25,2,1059,1,18/01/2015,16:30:14
2378,piz_71,3,1059,1,18/01/2015,16:30:14
2379,piz_20,4,1060,1,18/01/2015,16:39:46
2380,piz_56,4,1060,1,18/01/2015,16:39:46
2381,piz_44,3,1061,1,18/01/2015,17:17:02
2382,piz_11,3,1061,1,18/01/2015,17:17:02
2383,piz_07,3,1062,2,18/01/2015,17:21:38
2384,piz_38,2,1062,1,18/01/2015,17:21:38
2385,piz_28,2,1063,1,18/01/2015,17:28:29
2386,piz_32,3,1063,1,18/01/2015,17:28:29
2387,piz_16,4,1063,1,18/01/2015,17:28:29
2388,piz_44,3,1064,1,18/01/2015,17:30:00
2389,piz_42,1,1065,1,18/01/2015,17:48:16
2390,piz_23,1,1065,1,18/01/2015,17:48:16
2391,piz_27,1,1065,1,18/01/2015,17:48:16
2392,piz_73,4,1065,1,18/01/2015,17:48:16
2393,piz_24,1,1066,1,18/01/2015,18:10:50
2394,piz_02,2,1066,1,18/01/2015,18:10:50
2395,piz_34,4,1066,1,18/01/2015,18:10:50
2396,piz_62,2,1066,1,18/01/2015,18:10:50
2397,piz_23,1,1067,1,18/01/2015,18:13:43
2398,piz_61,2,1067,1,18/01/2015,18:13:43
2399,piz_55,3,1067,1,18/01/2015,18:13:43
2400,piz_45,3,1068,1,18/01/2015,18:16:32
2401,piz_21,1,1068,1,18/01/2015,18:16:32
2402,piz_28,2,1069,1,18/01/2015,18:19:47
2403,piz_68,3,1069,1,18/01/2015,18:19:47
2404,piz_70,1,1069,1,18/01/2015,18:19:47
2405,piz_42,1,1070,1,18/01/2015,18:21:27
2406,piz_25,2,1070,1,18/01/2015,18:21:27
2407,piz_67,2,1071,1,18/01/2015,18:27:40
2408,piz_36,3,1071,1,18/01/2015,18:27:40
2409,piz_83,4,1071,1,18/01/2015,18:27:40
2410,piz_12,2,1072,1,18/01/2015,18:32:32
2411,piz_03,4,1072,1,18/01/2015,18:32:32
2412,piz_33,4,1072,1,18/01/2015,18:32:32
2413,piz_03,4,1073,1,18/01/2015,18:42:02
2414,piz_17,3,1073,1,18/01/2015,18:42:02
2415,piz_83,4,1073,1,18/01/2015,18:42:02
2416,piz_72,4,1074,1,18/01/2015,19:01:54
2417,piz_20,4,1075,1,18/01/2015,19:15:17
2418,piz_07,3,1076,1,18/01/2015,19:36:15
2419,piz_25,2,1076,1,18/01/2015,19:36:15
2420,piz_54,1,1077,1,18/01/2015,20:13:25
2421,piz_30,4,1078,1,18/01/2015,20:20:42
2422,piz_14,2,1078,1,18/01/2015,20:20:42
2423,piz_13,4,1079,1,18/01/2015,20:45:11
2424,piz_25,2,1079,1,18/01/2015,20:45:11
2425,piz_70,1,1079,1,18/01/2015,20:45:11
2426,piz_78,4,1080,1,18/01/2015,21:22:58
2427,piz_39,3,1080,1,18/01/2015,21:22:58
2428,piz_89,3,1080,1,18/01/2015,21:22:58
2429,piz_77,3,1080,1,18/01/2015,21:22:58
2430,piz_03,4,1081,1,18/01/2015,21:27:05
2431,piz_55,3,1082,1,19/01/2015,11:16:43
2432,piz_06,1,1082,1,19/01/2015,11:16:43
2433,piz_21,1,1083,1,19/01/2015,11:19:51
2434,piz_28,2,1084,1,19/01/2015,11:27:33
2435,piz_52,2,1085,1,19/01/2015,11:37:05
2436,piz_21,1,1085,1,19/01/2015,11:37:05
2437,piz_37,4,1085,1,19/01/2015,11:37:05
2438,piz_09,1,1086,1,19/01/2015,11:57:17
2439,piz_65,4,1086,1,19/01/2015,11:57:17
2440,piz_30,4,1087,1,19/01/2015,11:57:38
2441,piz_81,4,1087,1,19/01/2015,11:57:38
2442,piz_28,2,1088,1,19/01/2015,12:00:52
2443,piz_65,4,1088,1,19/01/2015,12:00:52
2444,piz_25,2,1088,1,19/01/2015,12:00:52
2445,piz_70,1,1088,1,19/01/2015,12:00:52
2446,piz_60,2,1088,1,19/01/2015,12:00:52
2447,piz_28,2,1089,1,19/01/2015,12:03:57
2448,piz_27,1,1089,1,19/01/2015,12:03:57
2449,piz_83,4,1089,1,19/01/2015,12:03:57
2450,piz_22,1,1090,1,19/01/2015,12:14:24
2451,piz_24,1,1090,1,19/01/2015,12:14:24
2452,piz_61,2,1090,1,19/01/2015,12:14:24
2453,piz_15,3,1090,1,19/01/2015,12:14:24
2454,piz_78,4,1090,1,19/01/2015,12:14:24
2455,piz_34,4,1090,1,19/01/2015,12:14:24
2456,piz_38,2,1090,1,19/01/2015,12:14:24
2457,piz_48,2,1091,1,19/01/2015,12:20:28
2458,piz_22,1,1092,1,19/01/2015,12:23:38
2459,piz_26,1,1092,1,19/01/2015,12:23:38
2460,piz_52,2,1092,1,19/01/2015,12:23:38
2461,piz_02,2,1093,1,19/01/2015,12:33:24
2462,piz_07,3,1093,1,19/01/2015,12:33:24
2463,piz_38,2,1093,1,19/01/2015,12:33:24
2464,piz_25,2,1093,1,19/01/2015,12:33:24
2465,piz_44,3,1093,1,19/01/2015,12:33:24
2466,piz_84,3,1094,1,19/01/2015,12:33:50
2467,piz_27,1,1094,1,19/01/2015,12:33:50
2468,piz_26,1,1095,1,19/01/2015,12:47:24
2469,piz_30,4,1095,1,19/01/2015,12:47:24
2470,piz_27,1,1096,1,19/01/2015,12:56:45
2471,piz_03,4,1096,1,19/01/2015,12:56:45
2472,piz_30,4,1096,2,19/01/2015,12:56:45
2473,piz_65,4,1096,1,19/01/2015,12:56:45
2474,piz_80,4,1096,1,19/01/2015,12:56:45
2475,piz_38,2,1096,2,19/01/2015,12:56:45
2476,piz_82,2,1096,1,19/01/2015,12:56:45
2477,piz_51,2,1096,1,19/01/2015,12:56:45
2478,piz_08,3,1096,1,19/01/2015,12:56:45
2479,piz_29,3,1096,1,19/01/2015,12:56:45
2480,piz_17,3,1096,2,19/01/2015,12:56:45
2481,piz_46,4,1096,1,19/01/2015,12:56:45
2482,piz_22,1,1097,1,19/01/2015,13:02:07
2483,piz_38,2,1098,1,19/01/2015,13:25:39
2484,piz_87,2,1098,1,19/01/2015,13:25:39
2485,piz_07,3,1099,1,19/01/2015,13:33:24
2486,piz_80,4,1099,1,19/01/2015,13:33:24
2487,piz_54,1,1100,1,19/01/2015,13:34:27
2488,piz_13,4,1100,1,19/01/2015,13:34:27
2489,piz_20,4,1100,1,19/01/2015,13:34:27
2490,piz_82,2,1100,1,19/01/2015,13:34:27
2491,piz_06,1,1100,1,19/01/2015,13:34:27
2492,piz_23,1,1101,1,19/01/2015,13:36:26
2493,piz_79,2,1102,1,19/01/2015,14:03:20
2494,piz_10,2,1103,1,19/01/2015,14:08:12
2495,piz_24,1,1104,1,19/01/2015,14:39:45
2496,piz_75,1,1104,1,19/01/2015,14:39:45
2497,piz_13,4,1104,1,19/01/2015,14:39:45
2498,piz_78,4,1104,1,19/01/2015,14:39:45
2499,piz_32,3,1105,1,19/01/2015,15:13:54
2500,piz_54,1,1105,1,19/01/2015,15:13:54
2501,piz_06,1,1105,1,19/01/2015,15:13:54
2502,piz_39,3,1106,1,19/01/2015,15:17:39
2503,piz_88,3,1107,1,19/01/2015,15:45:44
2504,piz_39,3,1108,1,19/01/2015,16:18:49
2505,piz_51,2,1109,1,19/01/2015,16:20:22
2506,piz_25,2,1109,1,19/01/2015,16:20:22
2507,piz_61,2,1110,1,19/01/2015,16:33:35
2508,piz_81,4,1110,1,19/01/2015,16:33:35
2509,piz_07,3,1111,1,19/01/2015,16:35:46
2510,piz_47,1,1112,1,19/01/2015,16:46:00
2511,piz_61,2,1112,1,19/01/2015,16:46:00
2512,piz_81,4,1112,1,19/01/2015,16:46:00
2513,piz_60,2,1112,1,19/01/2015,16:46:00
2514,piz_28,2,1113,1,19/01/2015,17:00:44
2515,piz_01,2,1113,1,19/01/2015,17:00:44
2516,piz_28,2,1114,1,19/01/2015,17:00:53
2517,piz_03,4,1114,1,19/01/2015,17:00:53
2518,piz_68,3,1115,1,19/01/2015,17:08:55
2519,piz_57,1,1115,1,19/01/2015,17:08:55
2520,piz_12,2,1116,1,19/01/2015,17:09:15
2521,piz_08,3,1116,1,19/01/2015,17:09:15
2522,piz_17,3,1116,1,19/01/2015,17:09:15
2523,piz_18,4,1116,1,19/01/2015,17:09:15
2524,piz_24,1,1117,1,19/01/2015,17:13:25
2525,piz_81,4,1118,1,19/01/2015,17:19:49
2526,piz_28,2,1119,1,19/01/2015,17:42:23
2527,piz_14,2,1119,1,19/01/2015,17:42:23
2528,piz_33,4,1120,1,19/01/2015,17:46:46
2529,piz_51,2,1120,1,19/01/2015,17:46:46
2530,piz_28,2,1121,1,19/01/2015,18:15:08
2531,piz_60,2,1121,1,19/01/2015,18:15:08
2532,piz_12,2,1122,1,19/01/2015,18:16:44
2533,piz_21,1,1122,1,19/01/2015,18:16:44
2534,piz_37,4,1122,1,19/01/2015,18:16:44
2535,piz_70,1,1122,1,19/01/2015,18:16:44
2536,piz_42,1,1123,1,19/01/2015,18:21:36
2537,piz_52,2,1123,1,19/01/2015,18:21:36
2538,piz_32,3,1124,1,19/01/2015,18:29:26
2539,piz_40,2,1124,1,19/01/2015,18:29:26
2540,piz_52,2,1125,1,19/01/2015,18:45:40
2541,piz_20,4,1125,1,19/01/2015,18:45:40
2542,piz_41,1,1126,1,19/01/2015,18:48:46
2543,piz_58,2,1127,1,19/01/2015,18:53:52
2544,piz_62,2,1127,1,19/01/2015,18:53:52
2545,piz_19,4,1127,1,19/01/2015,18:53:52
2546,piz_24,1,1128,1,19/01/2015,18:59:54
2547,piz_06,1,1128,1,19/01/2015,18:59:54
2548,piz_24,1,1129,1,19/01/2015,19:00:20
2549,piz_61,2,1129,1,19/01/2015,19:00:20
2550,piz_62,2,1129,1,19/01/2015,19:00:20
2551,piz_03,4,1130,1,19/01/2015,19:03:05
2552,piz_04,3,1130,1,19/01/2015,19:03:05
2553,piz_49,4,1131,1,19/01/2015,19:06:42
2554,piz_43,2,1131,1,19/01/2015,19:06:42
2555,piz_26,1,1132,1,19/01/2015,19:51:37
2556,piz_03,4,1132,1,19/01/2015,19:51:37
2557,piz_30,4,1132,1,19/01/2015,19:51:37
2558,piz_48,2,1132,1,19/01/2015,19:51:37
2559,piz_14,2,1133,1,19/01/2015,19:59:17
2560,piz_38,2,1133,1,19/01/2015,19:59:17
2561,piz_51,2,1133,1,19/01/2015,19:59:17
2562,piz_74,2,1133,1,19/01/2015,19:59:17
2563,piz_62,2,1134,1,19/01/2015,20:05:41
2564,piz_25,2,1135,1,19/01/2015,21:15:41
2565,piz_04,3,1136,1,19/01/2015,21:59:06
2566,piz_57,1,1136,1,19/01/2015,21:59:06
2567,piz_19,4,1136,1,19/01/2015,21:59:06
2568,piz_29,3,1137,1,19/01/2015,22:13:28
2569,piz_73,4,1137,1,19/01/2015,22:13:28
2570,piz_20,4,1138,1,20/01/2015,11:21:49
2571,piz_15,3,1139,1,20/01/2015,11:25:59
2572,piz_68,3,1139,1,20/01/2015,11:25:59
2573,piz_17,3,1139,1,20/01/2015,11:25:59
2574,piz_10,2,1139,1,20/01/2015,11:25:59
2575,piz_14,2,1140,1,20/01/2015,11:31:16
2576,piz_78,4,1140,1,20/01/2015,11:31:16
2577,piz_05,4,1140,1,20/01/2015,11:31:16
2578,piz_43,2,1140,1,20/01/2015,11:31:16
2579,piz_60,2,1140,1,20/01/2015,11:31:16
2580,piz_81,4,1141,1,20/01/2015,11:35:08
2581,piz_39,3,1142,2,20/01/2015,11:36:48
2582,piz_28,2,1143,1,20/01/2015,11:37:33
2583,piz_03,4,1143,1,20/01/2015,11:37:33
2584,piz_04,3,1143,1,20/01/2015,11:37:33
2585,piz_20,4,1144,1,20/01/2015,12:02:21
2586,piz_64,3,1144,1,20/01/2015,12:02:21
2587,piz_75,1,1145,1,20/01/2015,12:04:15
2588,piz_35,4,1145,1,20/01/2015,12:04:15
2589,piz_77,3,1145,1,20/01/2015,12:04:15
2590,piz_63,3,1145,1,20/01/2015,12:04:15
2591,piz_63,3,1146,1,20/01/2015,12:12:00
2592,piz_89,3,1147,1,20/01/2015,12:12:25
2593,piz_28,2,1148,1,20/01/2015,12:17:42
2594,piz_07,3,1148,1,20/01/2015,12:17:42
2595,piz_50,4,1149,1,20/01/2015,12:22:41
2596,piz_08,3,1149,1,20/01/2015,12:22:41
2597,piz_26,1,1150,1,20/01/2015,12:39:05
2598,piz_75,1,1150,1,20/01/2015,12:39:05
2599,piz_02,2,1150,1,20/01/2015,12:39:05
2600,piz_12,2,1150,1,20/01/2015,12:39:05
2601,piz_03,4,1150,1,20/01/2015,12:39:05
2602,piz_50,4,1150,2,20/01/2015,12:39:05
