,workstationgroupid,workstationid,tranid,start,opid,opstat
4345,1,13,17121910601351,2017-12-19T08:54:57,125,OperatorUnLock
4346,1,5,1712191060534,2017-12-19T08:58:36,123,OperatorSignOn
4347,1,12,1712191060129,2017-12-19T09:12:42,101,OperatorSignOn
4348,1,5,1712191060554,2017-12-19T09:23:28,123,OperatorLock
4349,1,5,1712191060555,2017-12-19T09:24:26,123,OperatorUnLock
4350,1,5,1712191060556,2017-12-19T09:24:31,123,OperatorSignOff
4351,1,12,17121910601225,2017-12-19T09:24:34,101,OperatorLock
4352,1,12,17121910601226,2017-12-19T09:26:12,101,OperatorUnLock
4353,1,21,171219106021126,2017-12-19T09:28:45,108,OperatorSignOff
4354,1,21,171219106021128,2017-12-19T09:34:46,108,OperatorSignOn
4355,1,12,17121910601234,2017-12-19T09:36:13,101,OperatorSignOff
4356,1,7,1712191060733,2017-12-19T09:45:08,139,OperatorSignOn
4357,1,21,171219106021148,2017-12-19T09:56:26,108,OperatorSignOff
4358,1,22,171219106022201,2017-12-19T10:04:09,106,OperatorSignOff
4359,1,22,171219106022203,2017-12-19T10:04:31,115,OperatorSignOn
4360,1,21,171219106021150,2017-12-19T10:06:20,108,OperatorSignOn
4361,1,12,17121910601236,2017-12-19T10:09:03,10,OperatorSignOn
4362,1,12,17121910601238,2017-12-19T10:09:18,10,OperatorSignOff
4363,1,13,171219106013126,2017-12-19T10:12:12,125,OperatorSignOff
4364,1,13,171219106013128,2017-12-19T10:12:36,101,OperatorSignOn
4365,1,5,1712191060558,2017-12-19T10:17:41,123,OperatorSignOn
4366,1,22,171219106022227,2017-12-19T10:30:24,115,OperatorLock
4367,1,8,171219106082,2017-12-19T10:31:39,385,OperatorSignOn
4368,1,22,171219106022228,2017-12-19T10:31:55,115,OperatorUnLock
4369,1,23,1712191060232,2017-12-19T10:34:36,10,OperatorSignOn
4370,1,23,1712191060234,2017-12-19T10:35:21,10,OperatorSignOff
4371,1,20,171219106020222,2017-12-19T10:36:49,131,OperatorSignOff
4372,1,20,171219106020224,2017-12-19T10:37:14,106,OperatorSignOn
4373,1,6,171219106066,2017-12-19T10:38:39,606,OperatorSignOn
4374,1,12,17121910601240,2017-12-19T10:46:07,10,OperatorSignOn
4375,1,12,17121910601242,2017-12-19T10:47:24,10,OperatorSignOff
4376,1,21,171219106021195,2017-12-19T10:49:32,108,OperatorSignOff
4377,1,21,171219106021197,2017-12-19T10:50:25,125,OperatorSignOn
4378,1,5,17121910605102,2017-12-19T10:52:23,123,OperatorSignOff
4379,1,5,17121910605104,2017-12-19T10:52:47,113,OperatorSignOn
4380,1,8,1712191060823,2017-12-19T10:54:45,385,OperatorSignOff
4381,1,6,1712191060649,2017-12-19T11:09:43,606,OperatorLock
4382,1,6,1712191060650,2017-12-19T11:10:26,606,OperatorUnLock
4383,1,23,1712191060236,2017-12-19T11:11:20,10,OperatorSignOn
4384,1,23,1712191060238,2017-12-19T11:11:34,10,OperatorSignOff
4385,1,6,1712191060655,2017-12-19T11:13:18,606,OperatorSignOff
4386,1,6,1712191060657,2017-12-19T11:14:06,131,OperatorSignOn
4387,1,2,171219106022,2017-12-19T11:23:51,10,OperatorSignOn
4388,1,2,171219106024,2017-12-19T11:24:16,10,OperatorSignOff
4389,1,5,17121910605144,2017-12-19T11:27:05,113,OperatorSignOff
4390,1,3,171219106032,2017-12-19T11:26:49,108,OperatorSignOn
4391,1,5,17121910605146,2017-12-19T11:27:38,123,OperatorSignOn
4392,1,3,171219106034,2017-12-19T11:27:15,108,OperatorSignOff
4393,1,7,17121910607153,2017-12-19T11:27:42,139,OperatorSignOff
4394,1,7,17121910607155,2017-12-19T11:28:07,113,OperatorSignOn
4395,1,12,17121910601244,2017-12-19T11:29:19,108,OperatorSignOn
4396,1,8,1712191060825,2017-12-19T11:30:10,10,OperatorSignOn
4397,1,8,1712191060827,2017-12-19T11:30:21,10,OperatorSignOff
4398,1,8,1712191060829,2017-12-19T11:32:44,606,OperatorSignOn
4399,1,8,1712191060831,2017-12-19T11:32:55,606,OperatorLock
4400,1,8,1712191060832,2017-12-19T11:33:16,606,OperatorUnLock
4401,1,4,171219106042,2017-12-19T11:34:33,120,OperatorSignOn
4402,1,8,1712191060845,2017-12-19T11:41:57,606,OperatorLock
4403,1,8,1712191060846,2017-12-19T11:48:24,606,OperatorUnLock
4404,1,4,1712191060427,2017-12-19T11:55:06,120,OperatorSignOff
4405,1,8,1712191060855,2017-12-19T11:55:11,606,OperatorSignOff
4406,1,4,1712191060429,2017-12-19T11:55:33,120,OperatorSignOn
4407,1,6,17121910606101,2017-12-19T11:58:22,131,OperatorSignOff
4408,1,6,17121910606103,2017-12-19T11:58:42,131,OperatorSignOn
4409,1,6,17121910606108,2017-12-19T12:00:57,131,OperatorSignOff
4410,1,11,1712191060112,2017-12-19T12:01:03,10,OperatorSignOn
4411,1,11,1712191060114,2017-12-19T12:03:58,10,OperatorLock
4412,1,11,1712191060115,2017-12-19T12:05:02,10,OperatorUnLock
4413,1,11,1712191060116,2017-12-19T12:05:06,10,OperatorSignOff
4414,1,11,1712191060118,2017-12-19T12:05:28,131,OperatorSignOn
4415,1,13,171219106013259,2017-12-19T12:08:41,101,OperatorLock
4416,1,13,171219106013260,2017-12-19T12:10:20,101,OperatorUnLock
4417,1,22,171219106022337,2017-12-19T12:12:34,115,OperatorLock
4418,1,22,171219106022338,2017-12-19T12:13:08,115,OperatorUnLock
4419,1,4,1712191060445,2017-12-19T12:14:24,120,OperatorSignOff
4420,1,8,1712191060857,2017-12-19T12:24:03,10,OperatorSignOn
4421,1,8,1712191060859,2017-12-19T12:24:14,10,OperatorSignOff
4422,1,10,1712191060102,2017-12-19T12:24:34,10,OperatorSignOn
4423,1,10,1712191060104,2017-12-19T12:25:14,10,OperatorSignOff
4424,1,8,1712191060861,2017-12-19T12:26:09,385,OperatorSignOn
4425,1,11,17121910601136,2017-12-19T12:27:43,131,OperatorSignOff
4426,1,12,171219106012106,2017-12-19T12:27:50,108,OperatorSignOff
4427,1,11,17121910601138,2017-12-19T12:28:05,10,OperatorSignOn
4428,1,11,17121910601140,2017-12-19T12:28:13,10,OperatorSignOff
4429,1,4,1712191060447,2017-12-19T12:34:25,120,OperatorSignOn
4430,1,8,1712191060875,2017-12-19T12:37:00,385,OperatorLock
4431,1,8,1712191060876,2017-12-19T12:37:16,385,OperatorUnLock
4432,1,13,171219106013321,2017-12-19T13:00:23,101,OperatorLock
4433,1,13,171219106013322,2017-12-19T13:01:56,101,OperatorUnLock
4434,1,11,17121910601142,2017-12-19T13:16:10,10,OperatorSignOn
4435,1,11,17121910601144,2017-12-19T13:16:29,10,OperatorSignOff
4436,1,12,171219106012108,2017-12-19T13:16:24,10,OperatorSignOn
4437,1,12,171219106012110,2017-12-19T13:16:45,10,OperatorSignOff
4438,1,6,17121910606110,2017-12-19T13:19:21,10,OperatorSignOn
4439,1,6,17121910606112,2017-12-19T13:19:32,10,OperatorSignOff
4440,1,8,17121910608132,2017-12-19T13:20:17,385,OperatorSignOff
4441,1,4,17121910604105,2017-12-19T13:26:53,120,OperatorSignOff
4442,1,4,17121910604107,2017-12-19T13:38:10,120,OperatorSignOn
4443,1,23,17121910602310,2017-12-19T13:38:35,10,OperatorSignOn
4444,1,23,17121910602312,2017-12-19T13:38:46,10,OperatorSignOff
4445,1,8,17121910608134,2017-12-19T13:39:01,10,OperatorSignOn
4446,1,8,17121910608136,2017-12-19T13:39:07,10,OperatorSignOff
4447,1,8,17121910608138,2017-12-19T13:39:25,139,OperatorSignOn
4448,1,8,17121910608142,2017-12-19T13:40:36,139,OperatorSignOff
4449,1,4,17121910604119,2017-12-19T13:47:07,120,OperatorSignOff
4450,1,8,17121910608144,2017-12-19T13:50:35,10,OperatorSignOn
4451,1,8,17121910608146,2017-12-19T13:50:41,10,OperatorSignOff
4452,1,22,171219106022440,2017-12-19T13:50:55,115,OperatorSignOff
4453,1,7,17121910607308,2017-12-19T13:51:02,113,OperatorSignOff
4454,1,22,171219106022442,2017-12-19T13:51:27,120,OperatorSignOn
4455,1,7,17121910607310,2017-12-19T13:51:37,139,OperatorSignOn
4456,1,11,17121910601146,2017-12-19T13:53:04,131,OperatorSignOn
4457,1,12,171219106012112,2017-12-19T13:55:33,108,OperatorSignOn
4458,1,12,171219106012114,2017-12-19T13:56:05,108,OperatorSignOff
4459,1,5,17121910605274,2017-12-19T13:59:03,123,OperatorSignOff
4460,1,5,17121910605276,2017-12-19T13:59:27,108,OperatorSignOn
4461,1,20,171219106020433,2017-12-19T14:02:04,106,OperatorSignOff
4462,1,20,171219106020435,2017-12-19T14:02:32,116,OperatorSignOn
4463,1,7,17121910607324,2017-12-19T14:03:27,139,OperatorSignOff
4464,1,7,17121910607326,2017-12-19T14:03:49,130,OperatorSignOn
4465,1,12,171219106012116,2017-12-19T14:04:49,110,OperatorSignOn
4466,1,11,17121910601162,2017-12-19T14:05:44,131,OperatorSignOff
4467,1,11,17121910601164,2017-12-19T14:06:07,148,OperatorSignOn
4468,1,20,171219106020447,2017-12-19T14:12:52,116,OperatorLock
4469,1,20,171219106020448,2017-12-19T14:12:56,116,OperatorUnLock
4470,1,20,171219106020450,2017-12-19T14:13:18,116,OperatorLock
4471,1,20,171219106020451,2017-12-19T14:14:22,116,OperatorUnLock
4472,1,20,171219106020453,2017-12-19T14:16:39,116,OperatorLock
4473,1,20,171219106020454,2017-12-19T14:16:53,116,OperatorUnLock
4474,1,20,171219106020462,2017-12-19T14:21:52,116,OperatorLock
4475,1,21,171219106021377,2017-12-19T14:22:56,125,OperatorLock
4476,1,20,171219106020463,2017-12-19T14:23:18,116,OperatorUnLock
4477,1,21,171219106021378,2017-12-19T14:25:38,125,OperatorUnLock
4478,1,20,171219106020469,2017-12-19T14:27:44,116,OperatorLock
4479,1,20,171219106020470,2017-12-19T14:32:17,116,OperatorUnLock
4480,1,11,171219106011105,2017-12-19T14:39:34,148,OperatorLock
4481,1,11,171219106011106,2017-12-19T14:45:32,148,OperatorUnLock
4482,1,11,171219106011115,2017-12-19T14:50:48,148,OperatorLock
4483,1,11,171219106011116,2017-12-19T14:51:20,148,OperatorUnLock
4484,1,13,171219106013436,2017-12-19T14:52:02,101,OperatorLock
4485,1,13,171219106013437,2017-12-19T14:52:24,101,OperatorUnLock
4486,1,20,171219106020497,2017-12-19T14:54:42,116,OperatorLock
4487,1,13,171219106013442,2017-12-19T14:55:11,101,OperatorLock
4488,1,21,171219106021410,2017-12-19T14:54:55,125,OperatorLock
4489,1,20,171219106020498,2017-12-19T14:55:15,116,OperatorUnLock
4490,1,13,171219106013443,2017-12-19T14:56:07,101,OperatorUnLock
4491,1,5,17121910605343,2017-12-19T14:57:08,108,OperatorSignOff
4492,1,7,17121910607386,2017-12-19T14:56:22,130,OperatorSignOff
4493,1,4,17121910604121,2017-12-19T14:58:15,10,OperatorSignOn
4494,1,5,17121910605345,2017-12-19T14:58:49,108,OperatorSignOn
4495,1,4,17121910604123,2017-12-19T14:58:26,10,OperatorSignOff
4496,1,21,171219106021411,2017-12-19T14:58:38,125,OperatorUnLock
4497,1,21,171219106021412,2017-12-19T14:58:41,125,OperatorSignOff
4498,1,6,17121910606114,2017-12-19T15:00:00,10,OperatorSignOn
4499,1,6,17121910606116,2017-12-19T15:00:17,10,OperatorSignOff
4500,1,8,17121910608148,2017-12-19T15:00:01,139,OperatorSignOn
4501,1,8,17121910608150,2017-12-19T15:00:13,139,OperatorSignOff
4502,1,21,171219106021414,2017-12-19T14:59:50,124,OperatorSignOn
4503,1,22,171219106022503,2017-12-19T15:00:09,120,OperatorSignOff
4504,1,5,17121910605349,2017-12-19T15:01:39,108,OperatorSignOff
4505,1,22,171219106022505,2017-12-19T15:01:27,146,OperatorSignOn
4506,1,11,171219106011125,2017-12-19T15:05:00,148,OperatorSignOff
4507,1,13,171219106013456,2017-12-19T15:07:08,101,OperatorSignOff
4508,1,13,171219106013458,2017-12-19T15:07:56,148,OperatorSignOn
4509,1,21,171219106021429,2017-12-19T15:10:22,124,OperatorLock
4510,1,21,171219106021430,2017-12-19T15:10:46,124,OperatorUnLock
4511,1,8,17121910608152,2017-12-19T15:16:24,143,OperatorSignOn
4512,1,7,17121910607388,2017-12-19T15:21:40,130,OperatorSignOn
4513,1,21,171219106021453,2017-12-19T15:26:49,124,OperatorLock
4514,1,21,171219106021454,2017-12-19T15:27:00,124,OperatorUnLock
4515,1,6,17121910606118,2017-12-19T15:34:52,605,OperatorSignOn
4516,1,5,17121910605351,2017-12-19T15:41:47,117,OperatorSignOn
4517,1,21,171219106021473,2017-12-19T15:47:12,124,OperatorLock
4518,1,21,171219106021474,2017-12-19T15:47:44,124,OperatorUnLock
4519,1,20,171219106020558,2017-12-19T15:52:18,116,OperatorLock
4520,1,20,171219106020559,2017-12-19T15:53:01,116,OperatorUnLock
4521,1,20,171219106020567,2017-12-19T15:59:35,116,OperatorLock
4522,1,20,171219106020568,2017-12-19T15:59:49,116,OperatorUnLock
4523,1,8,17121910608203,2017-12-19T16:01:29,143,OperatorLock
4524,1,8,17121910608204,2017-12-19T16:03:17,143,OperatorUnLock
4525,1,20,171219106020573,2017-12-19T16:05:06,116,OperatorLock
4526,1,8,17121910608207,2017-12-19T16:05:54,143,OperatorLock
4527,1,8,17121910608208,2017-12-19T16:06:01,143,OperatorUnLock
4528,1,8,17121910608209,2017-12-19T16:06:04,143,OperatorSignOff
4529,1,20,171219106020574,2017-12-19T16:06:09,116,OperatorUnLock
4530,1,7,17121910607446,2017-12-19T16:06:06,130,OperatorLock
4531,1,7,17121910607447,2017-12-19T16:06:34,130,OperatorUnLock
4532,1,7,17121910607449,2017-12-19T16:07:15,130,OperatorLock
4533,1,7,17121910607450,2017-12-19T16:07:54,130,OperatorUnLock
4534,1,6,17121910606160,2017-12-19T16:11:15,605,OperatorSignOff
4535,1,21,171219106021495,2017-12-19T16:11:38,124,OperatorLock
4536,1,21,171219106021496,2017-12-19T16:12:15,124,OperatorUnLock
4537,1,5,17121910605378,2017-12-19T16:13:13,117,OperatorSignOff
4538,1,5,17121910605380,2017-12-19T16:14:05,117,OperatorSignOn
4539,1,7,17121910607459,2017-12-19T16:14:58,130,OperatorSignOff
4540,1,13,171219106013547,2017-12-19T16:18:16,148,OperatorLock
4541,1,13,171219106013548,2017-12-19T16:21:21,148,OperatorUnLock
4542,1,20,171219106020597,2017-12-19T16:30:53,116,OperatorLock
4543,1,20,171219106020598,2017-12-19T16:31:29,116,OperatorUnLock
4544,1,21,171219106021518,2017-12-19T16:31:30,124,OperatorLock
4545,1,21,171219106021519,2017-12-19T16:31:39,124,OperatorUnLock
4546,1,7,17121910607461,2017-12-19T16:38:47,130,OperatorSignOn
4547,1,20,171219106020614,2017-12-19T16:43:50,116,OperatorLock
4548,1,20,171219106020615,2017-12-19T16:43:56,116,OperatorUnLock
4549,1,21,171219106021532,2017-12-19T16:46:34,124,OperatorLock
4550,1,21,171219106021533,2017-12-19T16:46:50,124,OperatorUnLock
4551,1,12,171219106012282,2017-12-19T16:47:54,110,OperatorSignOff
4552,1,8,17121910608211,2017-12-19T16:49:09,143,OperatorSignOn
4553,1,8,17121910608221,2017-12-19T16:53:55,143,OperatorSignOff
4554,1,8,17121910608223,2017-12-19T16:55:46,143,OperatorSignOn
4555,1,7,17121910607486,2017-12-19T16:55:24,130,OperatorLock
4556,1,7,17121910607487,2017-12-19T16:56:03,130,OperatorUnLock
4557,1,13,171219106013589,2017-12-19T16:59:23,148,OperatorSignOff
4558,1,8,17121910608247,2017-12-19T17:10:07,143,OperatorSignOff
4559,1,8,17121910608249,2017-12-19T17:11:01,143,OperatorSignOn
4560,1,8,17121910608252,2017-12-19T17:11:54,143,OperatorSignOff
4561,1,5,17121910605434,2017-12-19T17:13:10,117,OperatorSignOff
4562,1,8,17121910608254,2017-12-19T17:13:03,143,OperatorSignOn
4563,1,12,171219106012284,2017-12-19T17:20:46,110,OperatorSignOn
4564,1,6,17121910606162,2017-12-19T17:23:06,10,OperatorSignOn
4565,1,6,17121910606164,2017-12-19T17:23:19,10,OperatorSignOff
4566,1,6,17121910606166,2017-12-19T17:24:34,10,OperatorSignOn
4567,1,6,17121910606168,2017-12-19T17:24:42,10,OperatorSignOff
4568,1,7,17121910607529,2017-12-19T17:25:28,130,OperatorSignOff
4569,1,5,17121910605436,2017-12-19T17:31:53,10,OperatorSignOn
4570,1,5,17121910605438,2017-12-19T17:31:59,10,OperatorSignOff
4571,1,13,171219106013591,2017-12-19T17:31:40,148,OperatorSignOn
4572,1,8,17121910608296,2017-12-19T17:37:51,143,OperatorLock
4573,1,8,17121910608297,2017-12-19T17:38:53,143,OperatorUnLock
4574,1,8,17121910608298,2017-12-19T17:38:56,143,OperatorSignOff
4575,1,8,17121910608300,2017-12-19T17:39:19,143,OperatorSignOn
4576,1,20,171219106020687,2017-12-19T17:41:03,116,OperatorSignOff
4577,1,12,171219106012306,2017-12-19T17:42:57,110,OperatorLock
4578,1,21,171219106021594,2017-12-19T17:42:48,124,OperatorLock
4579,1,12,171219106012307,2017-12-19T17:43:34,110,OperatorUnLock
4580,1,21,171219106021595,2017-12-19T17:43:30,124,OperatorUnLock
4581,1,21,171219106021597,2017-12-19T17:45:17,124,OperatorLock
4582,1,21,171219106021598,2017-12-19T17:45:26,124,OperatorUnLock
4583,1,21,171219106021600,2017-12-19T17:46:44,124,OperatorSignOff
4584,1,7,17121910607531,2017-12-19T17:48:40,605,OperatorSignOn
4585,1,5,17121910605440,2017-12-19T17:50:28,10,OperatorSignOn
4586,1,5,17121910605442,2017-12-19T17:50:35,10,OperatorSignOff
4587,1,5,17121910605444,2017-12-19T18:02:23,145,OperatorSignOn
4588,1,21,171219106021602,2017-12-19T18:17:57,124,OperatorSignOn
4589,1,20,171219106020689,2017-12-19T18:18:35,116,OperatorSignOn
4590,1,22,171219106022738,2017-12-19T18:19:48,146,OperatorSignOff
4591,1,21,171219106021607,2017-12-19T18:19:54,124,OperatorLock
4592,1,13,171219106013662,2017-12-19T18:20:31,148,OperatorLock
4593,1,21,171219106021608,2017-12-19T18:20:12,124,OperatorUnLock
4594,1,12,171219106012354,2017-12-19T18:23:23,110,OperatorLock
4595,1,5,17121910605482,2017-12-19T18:24:55,145,OperatorSignOff
4596,1,13,171219106013663,2017-12-19T18:25:12,148,OperatorUnLock
4597,1,12,171219106012355,2017-12-19T18:25:44,110,OperatorUnLock
4598,1,8,17121910608352,2017-12-19T18:27:39,143,OperatorSignOff
4599,1,5,17121910605484,2017-12-19T18:29:42,145,OperatorSignOn
4600,1,21,171219106021616,2017-12-19T18:31:10,124,OperatorLock
4601,1,21,171219106021617,2017-12-19T18:31:54,124,OperatorUnLock
4602,1,21,171219106021619,2017-12-19T18:32:05,124,OperatorLock
4603,1,21,171219106021620,2017-12-19T18:33:11,124,OperatorUnLock
4604,1,5,17121910605495,2017-12-19T18:36:01,145,OperatorSignOff
4605,1,12,171219106012363,2017-12-19T18:36:23,110,OperatorLock
4606,1,21,171219106021624,2017-12-19T18:38:43,124,OperatorLock
4607,1,21,171219106021625,2017-12-19T18:39:06,124,OperatorUnLock
4608,1,8,17121910608354,2017-12-19T18:42:50,143,OperatorSignOn
4609,1,21,171219106021642,2017-12-19T18:52:40,124,OperatorLock
4610,1,21,171219106021643,2017-12-19T18:52:57,124,OperatorUnLock
4611,1,12,171219106012364,2017-12-19T18:55:17,110,OperatorUnLock
4612,1,12,171219106012365,2017-12-19T18:55:20,110,OperatorSignOff
4613,1,21,171219106021648,2017-12-19T18:56:18,124,OperatorLock
4614,1,21,171219106021649,2017-12-19T18:56:49,124,OperatorUnLock
4615,1,5,17121910605497,2017-12-19T18:59:32,10,OperatorSignOn
4616,1,5,17121910605499,2017-12-19T18:59:38,10,OperatorSignOff
4617,1,6,17121910606170,2017-12-19T18:59:52,10,OperatorSignOn
4618,1,6,17121910606172,2017-12-19T19:00:09,10,OperatorSignOff
4619,1,8,17121910608374,2017-12-19T19:01:50,143,OperatorSignOff
4620,1,20,171219106020737,2017-12-19T19:01:49,116,OperatorLock
4621,1,20,171219106020738,2017-12-19T19:01:54,116,OperatorUnLock
4622,1,22,171219106022740,2017-12-19T19:02:16,10,OperatorSignOn
4623,1,22,171219106022742,2017-12-19T19:02:29,10,OperatorSignOff
4624,1,22,171219106022744,2017-12-19T19:03:36,146,OperatorSignOn
4625,1,21,171219106021652,2017-12-19T19:03:26,124,OperatorLock
4626,1,21,171219106021653,2017-12-19T19:03:41,124,OperatorUnLock
4627,1,12,171219106012367,2017-12-19T19:06:03,110,OperatorSignOn
4628,1,21,171219106021674,2017-12-19T19:22:36,124,OperatorLock
4629,1,21,171219106021675,2017-12-19T19:22:41,124,OperatorUnLock
4630,1,13,171219106013754,2017-12-19T19:30:52,148,OperatorLock
4631,1,20,171219106020771,2017-12-19T19:33:16,116,OperatorSignOff
4632,1,7,17121910607645,2017-12-19T19:34:41,605,OperatorLock
4633,1,7,17121910607646,2017-12-19T19:34:51,605,OperatorUnLock
4634,1,7,17121910607647,2017-12-19T19:34:52,605,OperatorLock
4635,1,7,17121910607648,2017-12-19T19:35:35,605,OperatorUnLock
4636,1,21,171219106021708,2017-12-19T19:42:19,124,OperatorLock
4637,1,13,171219106013755,2017-12-19T19:43:02,148,OperatorUnLock
4638,1,21,171219106021709,2017-12-19T19:43:08,124,OperatorUnLock
4639,1,20,171219106020773,2017-12-19T19:50:58,10,OperatorSignOn
4640,1,20,171219106020775,2017-12-19T19:51:26,10,OperatorSignOff
4641,1,8,17121910608376,2017-12-19T19:53:28,10,OperatorSignOn
4642,1,8,17121910608378,2017-12-19T19:53:50,10,OperatorSignOff
4643,1,21,171219106021732,2017-12-19T20:04:09,124,OperatorLock
4644,1,21,171219106021733,2017-12-19T20:06:07,124,OperatorUnLock
4645,1,6,17121910606174,2017-12-19T20:10:05,10,OperatorSignOn
4646,1,6,17121910606176,2017-12-19T20:10:16,10,OperatorSignOff
4647,1,5,17121910605501,2017-12-19T20:10:53,145,OperatorSignOn
4648,1,21,171219106021743,2017-12-19T20:10:51,124,OperatorLock
4649,1,21,171219106021744,2017-12-19T20:11:31,124,OperatorUnLock
4650,1,5,17121910605507,2017-12-19T20:13:06,145,OperatorSignOff
4651,1,5,17121910605509,2017-12-19T20:14:06,145,OperatorSignOn
4652,1,20,171219106020777,2017-12-19T20:14:22,116,OperatorSignOn
4653,1,21,171219106021751,2017-12-19T20:16:12,124,OperatorLock
4654,1,12,171219106012447,2017-12-19T20:18:22,110,OperatorLock
4655,1,21,171219106021752,2017-12-19T20:17:56,124,OperatorUnLock
4656,1,5,17121910605518,2017-12-19T20:21:41,145,OperatorSignOff
4657,1,7,17121910607693,2017-12-19T20:21:37,605,OperatorLock
4658,1,22,171219106022837,2017-12-19T20:22:33,146,OperatorSignOff
4659,1,21,171219106021757,2017-12-19T20:23:04,124,OperatorLock
4660,1,21,171219106021758,2017-12-19T20:23:18,124,OperatorUnLock
4661,1,13,171219106013809,2017-12-19T20:28:14,148,OperatorLock
4662,1,13,171219106013810,2017-12-19T20:28:35,148,OperatorUnLock
4663,1,13,171219106013812,2017-12-19T20:28:42,148,OperatorLock
4664,1,22,171219106022839,2017-12-19T20:29:24,146,OperatorSignOn
4665,1,21,171219106021780,2017-12-19T20:41:37,124,OperatorLock
4666,1,21,171219106021781,2017-12-19T20:41:59,124,OperatorUnLock
4667,1,22,171219106022858,2017-12-19T20:43:29,146,OperatorLock
4668,1,21,171219106021788,2017-12-19T20:44:55,124,OperatorLock
4669,1,22,171219106022859,2017-12-19T20:45:18,146,OperatorUnLock
4670,1,22,171219106022860,2017-12-19T20:45:21,146,OperatorSignOff
4671,1,21,171219106021789,2017-12-19T20:46:52,124,OperatorUnLock
